candidate_id,video_id,source_video,frame_id,timestamp_sec,scene,image_path,image_sha256,dhash,duplicate_group_id,duplicate_group_size,sampling_method,predicted_classes,coverage_tags,tag_source,stage19_overlap,selection_status,selection_reason,annotation_status,priority_score,blur_variance
taipei_frame_002773,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2773,55.46,Taipei,data/interim/v2_targeted_annotation/mined/taipei_frame_002773.jpg,99e11ae64e3b9ba0361aaa6f8029107f1c036ce4763c35cdc136f3e8f9ced3a0,9bfbea6c3f32a36c,V2_FRAME_DUP_00202,1,DIFFICULT_HEURISTIC,bus;car;motorcycle;person,CROSSWALK;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,18.55,218.927
taipei_frame_002787,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2787,55.74,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_002787.jpg,e6e3d957c34303d72bfbf8abee52bea037612d9cbbe6aa78c556ffafe04729a1,b77bbacccf6e2f6e,V2_FRAME_DUP_00203,1,HARD_NEGATIVE_CONTEXT,bus;car;motorcycle,CROSSWALK;HARD_NEGATIVE;INTERSECTION;OCCLUSION,HEURISTIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,2.45,195.719
taipei_frame_002800,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2800,56.0,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_002800.jpg,f647802b964f509ac4047375f4f71c5124b27f2764f0e422f0ab183783cee70f,ad1faf93939b8b1f,V2_FRAME_DUP_00204,1,SYSTEMATIC_TEMPORAL,bus;car;person,CROSSWALK;INTERSECTION;OCCLUSION;PERSON_CAR;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,5.95,137.197
taipei_frame_002813,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2813,56.26,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_002813.jpg,842b4926a1432617fd6ec4766988bf4970f11f5bf25b49d42e2d8114798b9554,afa3a3a6a6a2a207,V2_FRAME_DUP_00205,1,MODEL_ASSISTED_POSITIVE,bus;person,CROSSWALK;INTERSECTION;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,3.3,111.835
taipei_frame_002823,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2823,56.46,Taipei,data/interim/v2_targeted_annotation/mined/taipei_frame_002823.jpg,85ffb1b6a4da6eece0aafb55bbb90f3a8c4bd288a3d94f033e388424916960fa,2a68fa6969696841,V2_FRAME_DUP_00206,1,DIFFICULT_HEURISTIC,bus;person,CROSSWALK;INTERSECTION;OCCLUSION;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,5.1,117.601
taipei_frame_002833,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2833,56.66,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_002833.jpg,cca115561b27e78a70b63989ceab072468a7b6418c81488231d261b6e75b6e17,8a9abe9adada1a41,V2_FRAME_DUP_00207,1,MODEL_ASSISTED_POSITIVE,bus;person,CROSSWALK;INTERSECTION;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,3.3,85.558
taipei_frame_002843,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2843,56.86,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_002843.jpg,5184193dab1d199fb5f43e950cd9aa7afdd31703f80589c595f0e08acb7b3964,a2a7efe47676c6e9,V2_FRAME_DUP_00208,1,MODEL_ASSISTED_POSITIVE,bus;person,CROSSWALK;INTERSECTION;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,3.3,100.494
taipei_frame_002855,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2855,57.1,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_002855.jpg,33ec873720f5abdee7669de7e2fa2394cf595cc62acb97c9c365ce026e7333fe,8c4c3b3a646cb9bf,V2_FRAME_DUP_00209,1,MODEL_ASSISTED_POSITIVE,bus,CROSSWALK;INTERSECTION,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,0.15,103.912
taipei_frame_002866,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2866,57.32,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_002866.jpg,0f8dfd48cc29f1b6bec7b988ed3ece07a3be7b445bae75923e0dc3afbdc1910f,3161676f8a4b5c15,V2_FRAME_DUP_00210,1,MODEL_ASSISTED_POSITIVE,bus,CROSSWALK;INTERSECTION,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,0.15,111.11
taipei_frame_002882,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2882,57.64,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_002882.jpg,2937b23c4c5430f67121457993604b68d861496c8bf68a8b39e93609bdf912e6,a3a6a6a699959511,V2_FRAME_DUP_00211,1,HARD_NEGATIVE_CONTEXT,bus;motorcycle,CROSSWALK;HARD_NEGATIVE;INTERSECTION;OCCLUSION,HEURISTIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,2.45,114.489
taipei_frame_002900,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2900,58.0,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_002900.jpg,caa44b4fb7982c1fd26cfed9758e785a54b2b5bb8881950390cc461945778945,292939a92c250c4a,V2_FRAME_DUP_00212,1,SYSTEMATIC_TEMPORAL,bus;motorcycle;person,CROSSWALK;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,22.7,185.397
taipei_frame_002915,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2915,58.3,Taipei,data/interim/v2_targeted_annotation/mined/taipei_frame_002915.jpg,77dbbe5636f990eeb396a2b566224e76a570038e7a52640b252f952f8afc871c,2b2236aa27321346,V2_FRAME_DUP_00213,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,24.85,186.869
taipei_frame_002925,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2925,58.5,Taipei,data/interim/v2_targeted_annotation/mined/taipei_frame_002925.jpg,a97bf33bbda6a1d725236a26d9ccedeafa39c6c1f8b6096d09d653460f15a120,2b3b1aec5f525b1c,V2_FRAME_DUP_00214,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,21.7,206.405
taipei_frame_002938,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2938,58.76,Taipei,data/interim/v2_targeted_annotation/mined/taipei_frame_002938.jpg,8624c875cd506b379db568e13c219abc246a3d65b296067ccdaa01e67776ba0f,2b6a5a6ccf624b6c,V2_FRAME_DUP_00215,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,21.55,220.082
taipei_frame_002950,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2950,59.0,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_002950.jpg,c64128249550e4cc8e0700b513ab4c14aaccc95dfb0ab0e6d07a0ebc746a330e,2b2b3aac2f220bcc,V2_FRAME_DUP_00216,1,SYSTEMATIC_TEMPORAL,car;motorcycle;person,CROSSWALK;DENSE_TRAFFIC;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,34.15,283.538
taipei_frame_002961,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2961,59.22,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_002961.jpg,724dd02689b376758aff5c272e0074846bbe0a84f4361f27fb85f467e7120f74,2b2b1aac2f220b4c,V2_FRAME_DUP_00217,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;DENSE_TRAFFIC;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,30.0,283.148
taipei_frame_002975,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2975,59.5,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_002975.jpg,1252e445ebfe9c6b5ba8f9419bd713f2aaf8da84c07a41e7a258fdb072b9c02b,2b2b12ac2f220b4c,V2_FRAME_DUP_00218,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;DENSE_TRAFFIC;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,33.15,288.427
taipei_frame_002985,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,2985,59.7,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_002985.jpg,a960ce53d1e167f60c5e9d028d8187c55a73d617d99bfd4b50a04442cbeda09f,2b2b1aac2f220b4c,V2_FRAME_DUP_00219,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;DENSE_TRAFFIC;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,30.0,281.054
taipei_frame_003000,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3000,60.0,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_003000.jpg,1be6bcf613f30166fd3630fbd8796e7ba7fbd03496093e6df9f85720d4d8f62e,2b2b1aac2f220b4c,V2_FRAME_DUP_00220,1,SYSTEMATIC_TEMPORAL,car;motorcycle;person,CROSSWALK;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,22.85,285.844
taipei_frame_003015,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3015,60.3,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_003015.jpg,79110cba81a3f4c7dceb4e01e22b8e50a2c9385e4e86419bfd89c1b9f0bef91f,6b2b1aac0f220b4c,V2_FRAME_DUP_00221,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;DENSE_TRAFFIC;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,30.0,285.771
taipei_frame_003025,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3025,60.5,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_003025.jpg,ad248552e9c719fa24092864f8311dca461125055037e7b4516ef82fe627df50,2b2b1aac4f220b4c,V2_FRAME_DUP_00222,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;DENSE_TRAFFIC;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,33.15,295.491
taipei_frame_003039,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3039,60.78,Taipei,data/interim/v2_targeted_annotation/mined/taipei_frame_003039.jpg,7c9eb72839e1067813e88b335504a9ef360c7f5cb4cdc5367ffeb6bf8a2519e6,2b2b1aac0f220b4c,V2_FRAME_DUP_00223,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;DENSE_TRAFFIC;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,27.0,282.528
taipei_frame_003050,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3050,61.0,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_003050.jpg,7eb1696a76a335a367d379682125b04282b578a6681cbd79e3b3f4b04a7087fc,2b2b1aac0f220b4c,V2_FRAME_DUP_00224,1,SYSTEMATIC_TEMPORAL,car;motorcycle;person,CROSSWALK;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,22.85,279.463
taipei_frame_003061,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3061,61.22,Taipei,data/interim/v2_targeted_annotation/mined/taipei_frame_003061.jpg,a01d58ce9ccad9be2fdec94aef4326d198b5572a2c8222b81ab7974557a23923,2b2b1aac0f220b4c,V2_FRAME_DUP_00225,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,21.85,281.095
taipei_frame_003077,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3077,61.54,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_003077.jpg,4871bac82d8ead9cd73d66be21977dc15e023b4390859c30e1001fffc179c335,2b2b1aac0f220bcc,V2_FRAME_DUP_00226,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;DENSE_TRAFFIC;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,30.0,276.696
taipei_frame_003090,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3090,61.8,Taipei,data/interim/v2_targeted_annotation/mined/taipei_frame_003090.jpg,0b9c58af43bcc0b377c854c7ca29b6d450f540ed1c868292dcdc858056ae595a,2b2b1aac0fe2abac,V2_FRAME_DUP_00227,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;DENSE_TRAFFIC;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,24.0,253.901
taipei_frame_003100,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3100,62.0,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_003100.jpg,a6d01e0c172bc985742c46fe1c52f752d38adfb34d6d92f01691f4e33ca0f309,2b2b1aac4f72ef2e,V2_FRAME_DUP_00228,1,SYSTEMATIC_TEMPORAL,car;motorcycle;person,CROSSWALK;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,25.55,218.303
taipei_frame_003110,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3110,62.2,Taipei,data/interim/v2_targeted_annotation/mined/taipei_frame_003110.jpg,092e9855f0608b5aae6029dadbc2b87bc368708f82ec90f499dcb023efdec269,2b2b1a2c7f1a1b1b,V2_FRAME_DUP_00229,1,DIFFICULT_HEURISTIC,car;person,CROSSWALK;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,16.25,164.322
taipei_frame_003123,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3123,62.46,Taipei,data/interim/v2_targeted_annotation/mined/taipei_frame_003123.jpg,69f5a90236251720a1df21761df80b1542834eced87b94c57c124cd4c6b027bc,2b2b12ac0f034d21,V2_FRAME_DUP_00230,1,DIFFICULT_HEURISTIC,car;person,CROSSWALK;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,25.7,147.901
taipei_frame_003134,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3134,62.68,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_003134.jpg,ce58de0e7df00208f42d250597f40d95ca603f97c6ec47339f1fad80c1341214,2b2b1aac032009c9,V2_FRAME_DUP_00231,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,27.7,176.691
taipei_frame_003146,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3146,62.92,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_003146.jpg,6cf5e5ad7fe2e43a19a7105ed70521b7d77d10c59bea7697a162b1b775e82411,2b2b122c0c2629a9,V2_FRAME_DUP_00232,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;DENSE_TRAFFIC;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,36.0,210.644
taipei_frame_003156,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3156,63.12,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_003156.jpg,bf7f20453e10036ac3fdb113a12065bd9d970a205120f32e37efbb50f59576c1,2b2b12ac4f624b1c,V2_FRAME_DUP_00233,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;DENSE_TRAFFIC;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,42.6,230.803
taipei_frame_003174,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3174,63.48,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_003174.jpg,05a5a74b6d45c05540e8b3ec4de67371d631ac529d5cf9b00c5ba1b9f674f8f5,2b2b12ac0e260e49,V2_FRAME_DUP_00234,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;DENSE_TRAFFIC;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,36.15,272.127
taipei_frame_003189,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3189,63.78,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_003189.jpg,54d131be80d4ce0f0df716a4379e56c6106fcc3d0eb601d62827be1f439f9d57,2b2b13ad0f220b4c,V2_FRAME_DUP_00235,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;DENSE_TRAFFIC;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,30.0,287.282
taipei_frame_003200,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3200,64.0,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_003200.jpg,e6856a06746b382488956ff03604e952e0ff9feb584cf563f74a9866120cd200,2b2b13af2e220b4c,V2_FRAME_DUP_00236,1,SYSTEMATIC_TEMPORAL,car;motorcycle;person,CROSSWALK;DENSE_TRAFFIC;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,31.15,280.137
taipei_frame_003219,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3219,64.38,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_003219.jpg,6d13338b3eae6f9c22d0cc7770b2ce199ae44b352363938400da673c49822527,6b2b1eac8e220a4e,V2_FRAME_DUP_00237,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;DENSE_TRAFFIC;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,30.15,256.019
taipei_frame_003235,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3235,64.7,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_003235.jpg,085999147ed959d72552b677ade59ae6ebf6301c2f7667c7ed1bf02d0af86d09,2b2b18a92f250d49,V2_FRAME_DUP_00238,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;DENSE_TRAFFIC;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,30.15,250.701
taipei_frame_003246,pexels_13258685_traffic_in_city,data/raw/videos/pexels_13258685_traffic_in_city.mp4,3246,64.92,Taipei,data/interim/v2_targeted_annotation/images/taipei_frame_003246.jpg,47652c824e7cf167595c3689bfeada028826ed8b6dcd06acd4db6d0a56ed2a12,2b2b32b20b2a0b4a,V2_FRAME_DUP_00239,1,DIFFICULT_HEURISTIC,car;motorcycle;person,CROSSWALK;DENSE_TRAFFIC;INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,33.15,249.573
